answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
breast pain let me be clear my specialty is psychiatry but i am answering this as if you were friend/family asking me this question you should get a second opinion if you have not had mammogram  biopsy  etc i don't know how how one could determine unequivocally that its a cyst  fat  benign  or cancerous i see you are in australia and hope this does not preclude a second opinion,1363122,1,950953,12414875,507,philadelphia coll of osteo med philadelphia college of osteopathic medicine  pa,33years,"[10014299, 26076779, 11832999, 11682263, 11996614, 10000414, 11202683, 10006553, 12120131, 11940386, 12493152, 12456528, 12448471, 12404987, 11093291]","291,966",[u'ziprasidone'  u'psychiatric services'  u'psychopathology'],co-founder of psychotherapeutic services  inc i am board certified in psychiatry with added qualifications in forensic psychiatry,[u'dr wolf is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'  u'dr wolf is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'  u'dr wolf is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'  u'dr wolf is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'],1,psychiatry,155,[u'breast carcinoma'  u'breast cancer'  u'cancer'  u'mammogram'  u'selenium'  u'sonogram'],i have a lump on my breast getting bigger my doctor said its fat tissue not happy with his answer could it be cancer i'm scared it hurts when i push o?
see a podiatrist with continued pain over a long period of time since the initial injury you should seek medical attention there could be many underlying issues related directly to the injury or compensatory in nature as well at this time,1365667,0,951254,12429441,,temple university school of podiatric medicine ,19years,[7479993],"1,334",[u'toenail fungus'  u'heel pain'  u'bunions'  u'plantar warts'  u'flat foot'],i went to podiatry school in pennsylvania where i completed my residency training as well i have practiced in tampa for 15 years i am married with 3 children and am active in the local community my staff and i take great pride in treating our patients and provide the best care possible to all,nan,,podiatry,,[u'ankle sprain'  u'sprain'],i sprained my ankle over 3 months ago in rugby i'm playing again it is still swollen bruised i can run but it i turn it wrong it hurt is it ok to play?
does radiation hurt? radiation therapy is used after surgery to improve the chances of remaining cancer free in the breast or chest wall it does not hurt most patients receive daily treatment m-f fir 4-6 weeks it does cause some skin redness kind of like a sunburn after about 3 weeks of treatment this can be uncomfortable  but usually goes away about 2-3 weeks after finishing treatment skin care is provided,1373725,0,959817,11509918,236,university of illinois college of medicine  il,11years,"[10040183, 10057041, 10010426, 10040212, 11395347, 11048549, 10040350, 10004054, 11061343, 10014305, 10005209, 10003218, 10071091, 10005085, 10004464, 10056780, 11202683, 10040614, 10057975, 10040636]","65,475",[u'radiation oncology'  u'radiation therapy'  u'lung radiation'  u'breast radiation'  u'brain cancer'],education and training undergraduate university of virginia  charlottesville  va md and phd degrees university of illinois at urbana-champaign internship penn presbyterian medical center  philadelphia  pa residency hospital of the university of pennsylvania board certified radiation oncologist,[u'dr rajendran is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'  u'dr rajendran is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'],1,radiation oncology,64,[u'skin irritation'  u'breast cancer'  u'breast carcinoma'  u'skin redness'  u'sunburn'  u'cancer'  u'irradiation'  u'gamma rays'  u'radioactive'  u'roentgen rays'],does radiation after breast cancer surgery hurt? and what does it do to the body?
wt loss & arimidex arimidex does not usually cause weight loss  unless your mother is having gi problems with it is she complaining of abdominal pain or nausea?,1377701,0,960175,12431300,9,university of vermont college of medicine university of vermont college of medicine  vt,43years,"[12685993, 26118566, 7203125, 7553471, 7256248, 7334680]","16,723",nan,,[u'dr elboim is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'  u'dr elboim is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'],,surgical oncology,6,[u'appetite'  u'breast cancer'  u'breast carcinoma'  u'cancer'  u'losing weight'  u'surgery'  u'arimidex'],my mother had a breast cancer surgery 3 months ago and is now taking arimidex she has lost about 2kg of weight any problems?
need for biopsy? any oral lesion that persists for more than 1-2 weeks should have a biopsy this involves surgically removing portion or the entire lesion and having a oral pathologist specialist examine the biopsy sample under magnification techniques so they can identify the lesion its the only way you can get an accurate response to your question,1375140,2,960223,10528775,240,howard university college of dentistry,37years,"[11089553, 11089784]","139,283",nan,born in trinidad & tobago migrating as a child to puerto rico 2nd generation dentist 33rd year in general dentistry practice volunteer worldwide medical/dental missions for 16 years district of columbia dental board member 1999-2008 dental board examiner (nerb) community activist sports: taichi  scuba diving  tennis  sailing,[u'great dentist!!'],,dentistry,135,[u'cancer'  u'oral cancer'  u'mouth cancer'  u'dentistry'  u'oral and maxillofacial surgery'],i have two lumps1 on the cheek in upper mouthvisible its soft and small1 inside toungecan only feel by pinchingim 16could it be oral cancer?
can't tell here there is no way any doc could tell you over the internet large masses can be common and not pose large problems as you are in a pretty rare category of cancer risk however  if you have not had an oral cancer screening  it is best to have a doc/dds check you out an oral surgeon may be the best person to see so they may biopsy if need be,1374815,2,960223,12291459,156,university of texas medical school at san antonio  tx,10years,"[12543253, 11465362, 11399024, 11184419, 12280943, 12247509]","111,188",[u'root canal'  u'dental implants'  u'wisdom tooth extraction'  u'cosmetic dentistry'  u'crown'],dr benjamin vela began practice with his father in 2006  helping to build 3 additional practices and eventually taking over the corpus christi and kingsville offices a native of corpus christi  dr ben graduated from king high school in 1999 he graduated in three years from st mary’s university with a ba in biology afterwards  he went on to obtain his doctor of dental surgery degree from ut health science center dental school in san antonio he is married to dr carla gamez  a professor at del mar college dr ben focuses his professional attention to the practice of implant and cosmetic dentistry,[u'excellent doctor'],,dentistry,92,[u'cancer'  u'oral cancer'  u'mouth cancer'  u'dentistry'  u'oral and maxillofacial surgery'],i have two lumps1 on the cheek in upper mouthvisible its soft and small1 inside toungecan only feel by pinchingim 16could it be oral cancer?
no differential diagnosis should include granular cell myoblastoma,1384575,0,960223,12432410,12,fourty years,2years,,"25,692",nan,,nan,,oral and maxillofacial surgery,,[u'cancer'  u'oral cancer'  u'mouth cancer'  u'dentistry'  u'oral and maxillofacial surgery'],i have two lumps1 on the cheek in upper mouthvisible its soft and small1 inside toungecan only feel by pinchingim 16could it be oral cancer?
yes even young women get breast cancer see a surgeoj who specializes in breast cancer for prompt evaluation to insure it is not cancer,1379139,0,960820,11365763,959,university of michigan,44years,"[10000408, 10014642, 10000414, 11202683, 11205260, 12384496, 11434050, 10004728, 10014431, 12670792, 11184189, 11913794, 11192723, 11200893, 10027810, 11203496, 7028040, 7012693, 7020218, 10044689]","978,215",[u'dry eyes'  ugraves' disease],i have been in private practice since 1975 my area of expertise is with patients who have problems with eyelid malposition  thryoid eye disease and dry eyes i treat the entire patient and not just their eyes,[u'great job thank you!'],3,ophthalmology,319,[u'skin changes'  u'cancer'  u'biopsy'  u'mammogram'  u'sonogram'],lump on left breast for 4 weeks - feels on surface  not in breast no visible skin changes  or changes to breast shape also enlarged left supraclavicular lymph node only 23 - is cancer possible?
get mamagram get mamagram and ct of the chest with contrast if the supraclivular lymph does not regress,1379865,0,960820,12425153,155,michigan state university college of osteopathic medicine  mi,26years,"[12363070, 11951132, 12526634]","236,495",nan,,[u'dr fertel is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'  u'dr fertel is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'],,emergency medicine,68,[u'skin changes'  u'cancer'  u'biopsy'  u'mammogram'  u'sonogram'],lump on left breast for 4 weeks - feels on surface  not in breast no visible skin changes  or changes to breast shape also enlarged left supraclavicular lymph node only 23 - is cancer possible?
48 hours a dry socket is infection that develops in the bone socket the oral cavity is loaded with bacteria that can infect a socket that has lost its blood clot it is best treated by careful debridement to remove the layer of infected bone and to restart bleeding that important in the development of a full socket blood clot perscription antibiotic and anti inflammatory medication is often indicated,1565815,0,96153,10533964,"1,940",university of detroit mercy,36years,"[11080084, 11045923, 10014830, 10530715, 11089577, 12543253, 10027730, 10049933, 11183952, 11146675, 10010580, 10004464, 10075023, 11060227, 10014299, 10054675, 11125605, 11159654, 10011828, 12381652]","1,231,117",[u'sleep'  u'tmj syndrome'  u'teething'  u'snoring'  u'sleep apnea'  u'apnea'  u'root canal'  u'oral surgery'  u'dentistry'  u'tooth pain'  u'dental implants'  u'cleft lip'  u'bone loss'  u'orthodontia'],dr sal aragona dds magd aadsm has been working with patients in clinton township  mi since 1980 his passion since day one has been to provide patients with the highest level of dental care in a personalized manner he does this by getting a handle on each persons heartfelt emotional and dental needs along with their expectations of him coupled with a complete understanding of their problems and treatment choices he does not just give them dental care  he shares in it his commitment to professional growth is impeccable as a master of the academy of general dentistry  not only is his learning an accelerated internal value  his passion for excellence spills over in teaching and presenting cases to fellow colleagues,[u'knowledgeable answers  cares for patients'  u'great dentist!!!'],3,dentistry,412,[u'blood clot'  u'dry socket'  u'antibiotic'  u'tooth extraction'  u'wisdom tooth extraction'],how long after wisdom tooth extraction does dry socket develop?
yes  but yes  but discuss this first with your dermatologist you should probably wait until the cast is removed and the preliminary swelling has subsided while the skin of the nose may be excessively oily immediately after rhinoplasty  it generally returns to its pre-surgical characteristics within a few months,491628,0,97644,11125794,806,university of pennsylvania school of medicine  pa,26years,"[10005831, 11080084, 10049331, 10014305, 10530715, 11188319, 10000201, 11499250, 12229824, 10055089, 10014033, 10027730, 20596297, 10014344, 12735499, 11205260, 12456431, 11060227, 10011828, 12647808]","417,185",[u'rhinoplasty'  u'facelift'  u'botox'  u'plastic and cosmetic surgery'],double board certified in facial plastic & reconstructive surgery and otolaryngology- head & neck surgery director of facial plastic surgery at the new york eye & ear infirmary in nyc since 1996 i specialize in cosmetic and reconstructive surgery of the face  head and neck,[u'dr sclafani is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'  u'dr sclafani is an amazing doctor! #nationaldoctorsday2015 #virtualflower1'],1,facial plastic surgery,189,[u'acne'  u'pimples'  u'facial pimples'  u'rhinoplasty'],can i use duac acne cream on my nose after rhinoplasty?
