answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
biopsi thyroid cancer run famili  famili histori nodul biopsi warrant  thyroid nodul  howev  benign  best wish father ,1096231,0,675757,11204567,154,univers illinoi colleg medicin univers illinoi  urbanachampaign,32years,"[10000414, 10005184, 11832999, 11079326, 11940386, 11905563, 10005509]","148,540",surgeri  antithyroid medic  inflamm thyroid  cancer  thyroid nodul  thyroid biopsi  laparoscop surgeri  thyroidectomi  thyroid surgeri  eardrum repair  oral cancer  mouth cancer  otiti media  ear infect  child health  basal cell  basal cell carcinoma  voic disord  tonsil stone  thyroid cancer,nan,excel physician great bedsid manner interact patient physician refer patient ,1.0,ent head neck surgeri,79,thyroid nodul  thyroid cancer  inflamm thyroid  cancer  antithyroid medic  sonogram  ultrasound thyroid  biopsi  nodul,father diagnos thyroid cancer 46  27  ask thyroid ultrasound precaut  us reveal one 4x6x6mm solid nodul  worri merit biopsi
general    instanc  thyroid nodul   lesion less 10 mm size need biopsi  father medullari thyroid carcinoma  might possibl famili syndrom  well differenti cancer papillari follicular  less like herit  discuss need biopsi versus follow serial ultrasound provid ,1017254,0,675757,11194147,"1,079",univers kansa school medicin  ks,23years,"[11125645, 11447928, 10014428, 10532678, 10064429, 11453610, 10011913, 10014642, 20596297, 10000610, 12448499, 12324491, 11048549, 10005085, 10013299, 11369163, 11158724, 11395347, 11682263, 10056780]","1,058,816",fine needl aspir,finish medic school univers kansa  complet resid anatom clinic patholog northwestern univers mcgaw medic center  spent addit year cytopatholog fellowship univers texa  anderson cancer center  board certifi anatom clinic patholog well cytopatholog  addtion  focus interest thorac lung patholog medic microbiolog  previous work staff pathologist   assist professor patholog allegheni general hospit pittsburgh  pa evanston hospit evanston  il  move washington state 2007 happi beauti pacif northwest,dr  sturgi rare gift talent pathologist contribut lot basic scienc literatur patholog also abl answer clinic medic question succinct yet understand empath manner   time accur respons ,,patholog,262,thyroid nodul  thyroid cancer  inflamm thyroid  cancer  antithyroid medic  sonogram  ultrasound thyroid  biopsi  nodul,father diagnos thyroid cancer 46  27  ask thyroid ultrasound precaut  us reveal one 4x6x6mm solid nodul  worri merit biopsi
hot tub nice per nation multipl sclerosi societi hot tub test use past diagnos ms  person suspect ms immers hot tub water  appear neurolog symptom worsen taken evid person ms  slight elev core bodi temp impair abil demyelin nerv conduct electr impuls  discuss sx dr ,2377798,1,6765899,11060227,"2,958",st  georg univers school medicin ,18years,"[7569692, 7553169, 11080084, 10538896, 10056546, 11193644, 10073610, 10003512, 7430770, 10000610, 11092579, 10040183, 10000041, 11682263, 11827603, 10014285, 10014441, 11946059, 10523999, 10000408]","4,892,567",sleep  anxieti  diabet  anxieti disord  dementia  advil  nuprin  eat healthier  rufen  diabet type 2  elder care  motor vehicl accid,alabama school fine art high school ba art histori  new york univers work art year museum art resourc nyc night went hunter colleg complet scienc cours lab complet medic school st  georg univers school medicin 2 year beauti island rest brooklyn  miami london complet resid st  luke roosevelt hospit 2001 board certifi 2001 2011 join medic reserv 911 becam fellow intern medicin 2012 live manhattan  tri see support art like opera  jazz  ballet museum  ride bike work yoga ,dr allan give concis common sens respons question  knowledg excel valuabl member healthtap communiti physician  follow respons question everyon learn   dr  allan great resourc healthtap   knowledg care patient   answer quick accur   dr  allan answer excel  instruct patient well physician   dr  allan dedic knowledg doctor  high recommend  thank much care insight  help patient doctor alik  accur time respons ,14.0,intern medicin,763,dizzi  tingl  numb  vertigo,ive read ms use check least partial hot tub test  ive notic symptom dizzi  balanc issu  numb tingl extrem actual seem better im hot bath shower  mean anyth coincid
ms less like   6080% ms notic symptom signific worsen expos heat  make much less like ms  total rule  mani mslike symptom actual lyme diseas often overlook hard diagnos  see http:  www lymeinfo net multiplesclerosi html http:  www betterhealthguy com lyme test,2377651,0,6765899,10003096,"17,655",univers michigan medic school  mi,35years,"[10073610, 10003512, 11092579, 11682263, 12324491, 10038441, 10056048, 10007158, 11447928, 10009095, 11045923, 11048549, 10000059, 11125645, 10049366, 10530715, 12543253, 11374101, 10027730, 11196657]","21,375,230",vitamin defici  supplement  vitamin  lyme diseas  stress less  vitamin supplement  vitamin b12  child health  vitamin c  homeopathi  ascorb acid  diet  vegetarian diet  herbal supplement  holist medicin  integr medicin  well lifestyl  nutrit support  medicin herb  medit program,randi  baker md earn degre biolog scienc stanford univers attend univers michigan school medicin  also complet resid famili medicin  also complet 4 year postgradu program hahnemann colleg homeopathi found diplom american board integr holist medicin  dr  baker combin western medicin nutrit  herbal  homeopath mindbodi medicin effort identifi correct under caus ill  practic soquel  ca sinc 1988  websit www drrandi org  invit visit facebook page share use health advice: https:  www facebook com page randybakermd 118815558232253 also invit check blog: http:  drrandybak com ,share idea holist medicin mainstream medicin lot learn  believ holist medicin approach hundr year older western medicin either effect mani situat effect  may know someth work doesnt mean discard   need dr  think outsid box  dr  baker provid wonder ontarget answer resourc healthtap   im grate insight  also inspir read learn clear help patient   thank  dr  baker  dr  baker offer time  accur pertin holist medic advic truli take account patient welfar  health  impress thorough   dr  baker outstand physician practic medicin practic combin best system medicin order treat whole patient   pleasur recommend dr  baker expertis herbal supplement  lyme diseas  vegetarian diet  vitamin c  ascorb acid holist medicin   dr baker  vast knowledg holist medicin  learn great deal read inform provid healthtap  recommend dr  baker ,186.0,holist medicin,"12,083",dizzi  tingl  numb  vertigo,ive read ms use check least partial hot tub test  ive notic symptom dizzi  balanc issu  numb tingl extrem actual seem better im hot bath shower  mean anyth coincid
chronic daili hz condit call chronic daili headach  unsur exact caus start  usual respond usual treatment headach treatment actual make headach wors  tri find headach specialist pediatr neurologist area expertis type headach ,1021039,0,677023,10000414,"11,382",medic colleg wisconsin  wi medic colleg wisconsin  wi,31years,"[11080084, 10038868, 11193644, 11387377, 11089577, 10005496, 10056744, 10000610, 11374101, 10014724, 10002907, 10057041, 9209416, 10011913, 10000041, 12229824, 11682263, 11075122, 12324491, 11195338]","8,531,715",child health  vaccin  autism  autism spectrum disord  pediatr  sid  foster care  fever  age grace  immun  babi hiccup,dr holli kid like call live east central illinoi husband  live wisconsin mani year  move illinoi littl 10 year ago provid pediatr care underserv area illinoi  special call point career  2012 open clinic  pediatr provid danvill  famili orient pediatrician  four children 3 young grandchildren  big kid heart  color pictur patient watch cartoon wait room  shes even know dress halloween  big snowman listen heart special interest kid behavior psychiatr problem  well usual pediatr condit  final  big prevent care  wear bike helmet avoid second hand smoke  leg injuri drunk driver slow golf game  slow come provid fantast pediatr care kid care  btw  shes also huge packer fan,dr  holli mae excel pediatrician wealth experi span across specialti  answer practic  concis  intuit  also kind care evidenc respons  delight dr  mae colleagu healthtap  excel well thought answer  excel resourc patient asset healthtap  anybodi take person time  answer patient question without anyth return fine   dr mae provid superb  detail necessari  accur answer par excel  wide rang pediatr  adult question  would thus like endors highest possibl recommend   dr  mae answer difficult pediatr question educ patient fellow physician alik wonder asset healthtap communiti  high recommend  dr  holli mae accur succinct answer  background experi clear shine  high recommend   dr  e  millner magd ficoi  high recommend dr  mae   provid thought answer wonder resourc us health tap  thank colleagu ,57.0,pediatr,"3,538",stress  headach  children  imag  comput tomographi  magnet reson imag  pediatr  ophthalmolog  neurolog  mri,would 15 yr old daughter constant headach 6 + week check pediatrician  eye doctor  neurologist ent   noth
an sound littl odd realli  trauma best see opthomoligist  fir evalu treatment ,2397020,1,6780374,10014764,"1,428",ross univers school medicin  dominican republ,16years,"[12499767, 11075122, 11762547, 11201824, 26076779, 12770740, 10000094, 12593911, 12754712, 20528627, 12733236, 35071807, 10527980, 12709490, 10040236, 7659318, 35530641, 11878233]","1,068,927",nan,nan,dr  butler amaz doctor #nationaldoctorsday2015 #virtualflower1  grate doctor thanksgiv,1.0,famili medicin,467,vision loss,20  male  doc scare lay dark right eye went blind  everytim go dark right eye goe blind light
pain see dentist oral surgeon valid pain  may tmj problem  unerupt wisdom tooth  problem dentist best abl diagnos treat ,2404929,2,6786467,11183703,"8,336",suni buffalo,31years,"[11080084, 10000610, 11682263, 11946059, 11889558, 10000408, 10010426, 10007158, 11045923, 10000059, 10003619, 10049366, 10530715, 11089577, 12543253, 10000414, 10027730, 11208135, 12653404, 10052978]","6,230,693",tooth pain  root canal  dentistri  tmj syndrom  tooth abscess  dri mouth  dental health  dental abscess  aphthous stomat  teeth  teeth clean  dental anxieti,nan,recommend doctor   insight learn someth new answer  top doctor  lucki dr eleczcko contribut healthtap   knowledg  care  answer well found scientif fact   excel dentist  inform help answer  knowledg  dedic care dentist   thank valuabl contribut,16.0,dentistri,"1,728",dental pain  tooth pain  headach  tmj syndrom  manag tmj  oral surgeri  oral maxillofaci surgeri,jaw sore spot hurt press  lower left jaw  mouth tooth pain  caus one side headach  see doctor
oral surgeon could tmj problem  best solut see oral surgeon evalu ,2404783,1,6786467,12543253,"13,246",univers washington school medicin  wa univers pittsburgh school dental medicin  pa,40years,"[7569692, 12838194, 7553169, 12838195, 7401832, 10001527, 10056048, 10005868, 10011107, 10013908, 10038441, 11946103, 20680097, 11447928, 10056546, 11193644, 10073610, 10014830, 10052334, 10005507]","7,734,960",oral surgeri  oral maxillofaci surgeri  tooth pain  manag tmj  dental pain  wisdom tooth extract  deal wisdom teeth  facial pain  facial plastic surgeri  tmj surgeri  oral cancer  botox  acn  open repair jawbon fractur,dmd  md  fac  licens medicin dentistri  board certifi oral  maxillofaci surgeri  otolaryngolog head  neck surgeri  facial plastic reconstruct surgeri  past full time faculti uc davi medic center  sacramento  ca  current clinic faculti univers washington school dentistri  seattl  wa  practic consist tmj facial pain disord  facial plastic reconstruct surgeri  current full time privat practic sacramento  ca  87 scripp drive  suit 112  sacramento  ca 95825  offic phone 9165703088 ,train  licens   board certifi medic otolaryngolog facial plastic  reconstruct surgeri dental oral  maxillofaci surgeri dr gallia possess incred impress breadth train  knowledg  experi field   answer question clear  precis   help pleasur recommend high inde   although live far dr lou  chanc see recommend  accolad patient satisfact  high recommend dr lou experi  recognit nation devot communiti patient   great doctor  get right point  address issu straightforward manner tell follow  could want  glad healthtap com  impress tmj expertis   known dr  gallia extrem knowledg oral surgeon pleas way teat patient   hesit recommend   dr  gallia expert field high recommend search answer relat ent  maxillofaci  tmj  relat area interest  basic surgeon  best best experi oral surgeon mani addit specialti  definit good hand high recommend,11.0,oral maxillofaci surgeri,"1,445",dental pain  tooth pain  headach  tmj syndrom  manag tmj  oral surgeri  oral maxillofaci surgeri,jaw sore spot hurt press  lower left jaw  mouth tooth pain  caus one side headach  see doctor
symptom must see gynecologist soon possibl,2403511,0,6786626,11422481,"6,002",univers sydney faculti medicin  australia,46years,"[10057041, 11827603, 12543253, 10011998, 10005209, 12790320, 10002907, 10054675, 12363070, 12743300, 11996614, 10007201, 12499767, 25826657, 10003544, 12770740, 11195338, 11189779, 10040414, 12666211]","5,511,364",metabol bone diseas,nan,dr michael kleerekop excel physician knowledg passion top field intern medicin endocrinolog great valu peolp ohio famili health tap  dr  kleerekop knowledg compassion doctor give practic sensibl advic  enjoy read answer  high recommend   great insight great comment alway look forward read answer season physician lot experi  accur time respons   high recommend,21.0,endocrinolog,"1,603",menstrual period  menstrual cycl,feel weird cramp tummi  also ive spot day period  spot bee go week day  light pink kinda brown  sometim feel dizzi  someth wrong
see pcp could number caus  need detail see bump order diagnos ,2403703,0,6786634,11885554,"16,052",univers toledo colleg medicin  oh,32years,"[7569692, 7401832, 10038868, 10071091, 11447928, 10056546, 11193644, 11050720, 11126794, 10073610, 10014830, 10052334, 10014441, 12770019, 11387377, 12653404, 10004448, 10013293, 11204938, 10052353]","18,555,109",diabet  women health  hyperlipidemia  hypertens,famili practic deal type problem,impress dr  minich point answer knowledg  depth  wit  kind   high recommend anyon look care   servic specialti without reserv      jame chinti lin    dr  minich dedic doctor  activ answer complex medic question compass  insight  provid practic solut  recommend patient  great healthteam expert   high endors dr  dian mimich expert field asset healthtap communiti expert  knowledg  insight empathet  think asset  physician panel   learn great deal dr  minich healthtap learn great deal thought  expert  help answer patient  look forward learn  recommend dr  minich  provid valuabl servic public via healthtap  provid sensibl  accur respect input  endors dr  minich   dr  minich extrem knowledg physician obvious care great patient health  terrif asset healthtap communiti,56.0,famili medicin,"3,086",nan,bump keep pop numer amount  start 4 week time 30  most abdomen  thigh  back side  itchi red
possibl ulcer may aphthous ulcer  persist check ,1027728,1,678746,11192481,17,univers michigan medic school univers michigan,30years,"[9209315, 7582919, 11203146, 7332047, 7336144, 11198870, 11194636, 11194301, 11200074, 7012787, 7325922, 7453425, 7171922, 11198336, 11201193, 12141379, 11193081, 11188922, 11190073, 7821516]","11,545",sore throat  throat pain  runni nose  rhiniti  allergi  pimpl  hypersensit  ent head neck surgeri  sinus pain  cough  home remedi,grew michigan attend univers michigan  follow medic school move los angel ucla resid otolaryngolog  serv faculti yale school medicin move philadelphia area live wife two son ,dr  briskin amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  briskin amaz doctor #nationaldoctorsday2015 #virtualflower1,,ent head neck surgeri,7,pimpl  sore throat  throat pain  ent head neck surgeri  sodium,sore throat feel like pimpl back tongu use sore throat garglebetadin  right side painful swallow
wait see let swell go extract  extract area heal minim swell 1 week  may infect dri socket  follow lip bite see small bluish bubbl mucocel develop ruptur minor salivari gland due lip bite  rare occur   easili remov dentist surgeon ,1027810,0,678864,11506102,"1,344",univers texa health scienc center  dental branch,17years,"[10005831, 11447928, 11080084, 11125605, 10057041, 10052353, 10056456, 11089577, 12543253, 10014344, 10050211, 11083895, 10014088, 10027730, 11499112, 10038619, 11183952, 10047339, 11109271, 11520083]","1,427,221",bone graft  dental implant  bone loss  periodont  dental occlus,graduat univers texa 1998 certif periodont master thesi bone graft  dedic practic full mouth reconstruct use principl periodont implant  prosthodont  orthodont treat malocclus ,great doctor  consist give thought  insight expert advic   great doctor follow  extrem accur answer  knowledg   detail orient  excel thought answer   knowledg  excel answer advic ,1.0,dentistri,337,numb  tooth extract  dentistri  antibiot,antibiot 6 day got tooth pull 4 day ago  bit lip numb swollen  pain  improv 
probabl virus yet flu season report case yet  symptom like viral  would recommend ibuprofen acetaminophen pain fever  case strep throat respond initi cours antibiot  howev  sore throat improv 3 day fever last longer 5 day  see doctor ,2409045,1,6789935,11200176,181,michigan state univers colleg human medicin,19years,"[11823175, 26076779]","74,648",mening  sickl cell diseas  stroke  diarrhea  children health  vaccin  neck pain  advil  pimpl  headach  sore throat  burn  acn  scar  acn scar  facial pimpl  oral contracept  throat pain  sunburn  cough,board certifi pediatrician practic 15 year  experi care patient birth age 21 year old  urban suburban set  particular interest nutrit enhanc experi outsid medic field culinari art ,best pediatrician genuin care profession  im mom triplet  dr  alexand past 8 year alway answer  make worri go away  high recommend pediatrician ,,pediatr,62,rhiniti  cough  sore throat  fever  flu  bodi ach  runni nose,sudden fever  bodi ach  runni nose  sore  throat  cough yesterday  cold flu  two week ago strep throat  
ige greet  elev ige hive fatigu probabl link allerg sourc  caus may requir work  see doctor discuss next step ,2409818,0,6790187,12323812,"2,540",philadelphia colleg osteopath medicin  pa,24years,"[11387377, 10014305, 10058367, 10014441, 12770019, 10523999, 11125605, 10052353, 10005209, 10000408, 10010426, 10004095, 11109271, 10004448, 10014088, 11125609, 10053027, 10005498, 10014033, 11208135]","1,892,055",cough  ear infect  chronic sinus  headach  tonsil  endoscop sinus surgeri  voic disord  allerg reaction  eustachian tube dysfunct  throat cancer  acut sinus  noseble  gastroesophag reflux diseas  non allerg rhiniti  skin cancer  hear loss  nasal polyp  tinnitus,northeast ear  nose throat associ strive continu provid utmost complet famili ent care  proud committ communiti plan continu another18 year servic  understand import medic dollar  deduct precious time  present initi chang enhanc treatment best interest mind  reput impecc  devot true committ guarante ,thank bring expertis health tap patient doctor benefit   appreci advic  excel ent surgeon provid succinct yet thorough compassion answer  would high recommend dr  gergit   great doctor  consist give thought  insight expert advic   accur time respons ,10.0,ent head neck surgeri,879,hive  lethargi,ige blood level 500 chronic hive fatigu  caus
mani way depend situat  doctor may use mani test  histori  physic exam  ekg measur electr activ heart  blood test look protein releas dead heart muscl  imag studi look wall motion perfus muscl  angiogram determin blood vessel patienc ,1693431,1,680734,11205598,803,harvard medic school,17years,"[7569692, 7430770, 11195338, 7553169, 10040183, 10057041, 10000408, 12684797, 11755506, 10003048, 10025116, 11395347, 10004724, 10056780, 10014642, 10003619, 11048549, 10014088, 10027730, 10532678]","469,092",heart surgeri  heart bypass surgeri  heart valv surgeri  heart transplant surgeri,im adult heart surgeon live portland  oregon ,dr tibayan outstand physician surgeon   endors doctor   hes got right stuff ,1.0,thorac surgeri,126,edema  arrhythmia  heart attack  pulmonari edema  myocardi infarct  fluid lung  shock  syncop  cardiac arrest  pass,confirm myocardi infarct
nuclear stress test  myocardi perfus spect studi nuclear stress test show decreas tracer uptak rest stress imag fix defect infarct  addit  wall motion abnorm also seen region infarct ,1489499,0,680734,12479700,568,nan,12years,"[11755506, 10005184, 11194676, 12674604, 11181136, 11194147, 12465397, 26051624, 10014573]","428,741",pet scan  nuclear medicin  osteoporosi  nuclear stress test  pet alzheim diseas,brian wosnitz receiv b   degre biomed engin columbia univers  current nuclear medicin physician board certif nuclear medicin nuclear cardiolog  dr  wosnitz also certifi clinic densitometrist  scientif interest includ neurodegen diseas  cardiac imag  bone health ,dr  wosnitz amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  wosnitz amaz doctor #nationaldoctorsday2015 #virtualflower1,2.0,nuclear medicin,178,edema  arrhythmia  heart attack  pulmonari edema  myocardi infarct  fluid lung  shock  syncop  cardiac arrest  pass,confirm myocardi infarct
depend lot factor govern get yoursekf evalu ent see sleep doc ,1042047,0,685683,11801229,244,univers michigan dental school,14years,"[11125605, 10011828, 10523582, 10064774, 10012001]","143,608",migrain headach  sleep apnea  cosmet dentistri  tmj syndrom  dental implant,graduat uof 2001 run 10 succes practic fellow lvi practic expand tmj tmd affili iaca  intern academi comprehens aesthet member ada wsda sdds iaca,impress,,cosmet dentistri,83,snore  feel anxious  adhd  sleep apnea  apnea  obsess compuls disord  sleep  snore  anxieti  psychiatri,sleep apnea ocd anxieti adhd age 18  realli rare someon age problem
difficult problem rare left side coliti requir colon remov  happen   discuss use biolog agent cyclosporin gi doctor  strong medic may produc remiss cure coliti  use long term manag  may serv defer surgic manag option ,161405,0,68649,10058853,"1,361",tulan univers school medicin  la,32years,"[10005209, 10004448, 12790320, 10075023, 10014642, 11125645, 10014299, 12355444, 11061343, 10076063, 10014499, 11163327, 20535081, 11503368, 10074629, 7160486, 7219200, 9229492, 7244961, 7297781]","481,175",pilonid cyst  diverticulosi  hereditari colon cancer  colorect cancer,jan rakin   chief colorect surgeri southern illinoi univers springfield il  head colorect cancer manag group simmon cancer institut siu  program director southern illinoi univers resid program colon rectal surgeri  director american board colon rectal surgeri  senior board examin american board colon rectal surgeri  member review board colon rectal surgeri accredit council graduat medic educ ,dr  rakin amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  rakin amaz doctor #nationaldoctorsday2015 #virtualflower1  give thorough inform,4.0,colon rectal surgeri,616,coliti  pancreat  fece  mesalamin  enema  asacol  remicad  biolog therapi,leftsid coliti tri 6mp  develop pancreat  manag asacol colocort enema  still get blood stool  advic
navicular probabl take  yes  extra bone navicular area caus pain  seek help podiatrist pain  good luck ,1366533,0,691163,12111326,"2,231",ocpm ohio colleg podiatr medicin,30years,"[10070856, 11083895, 11183952, 10526410, 10051802, 10038570, 10053027, 10014033, 10075023, 10070348, 10005811, 10014299, 10007201, 10002956, 20596297, 11198192, 10003096, 10003568, 10000090, 12647808]","3,423,459",surgeri  orthot  co2 laser  co2 laser  fungal nail infect  foot surgeri  orthot,graduat ocpm 1986  staff univers hospit parma univers hospit bedford  anoth merger technic issu resolv hour consult post   hour follow  promis  thank,dr  inwood amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  inwood amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  inwood amaz doctor #nationaldoctorsday2015 #virtualflower1  tks info   appreci suggest one possibl   grate doctor thanksgiv,7.0,podiatri,618,flat feet  flatfoot  surgeri,surgeri navicular xtra bone foot abl join militari ive flat foot navicular bone make pain tarsal
see done appropri mri scanner menisc tear usual diagnos mri  pain mani caus  menisc tear  come joint effus  synov  cartilag damag  baker cyst  etc ,1047728,0,694732,11201777,877,univers california  san diego school medicin,8years,"[11946179, 10057975, 10002907, 10530715, 10011913, 11374101, 11168851, 10019047, 10005209, 11395347, 10000414, 11453610, 11387377, 11198192, 10058367, 10027730, 11832999, 10038875, 11202683, 10005184]","720,917",cancer  femal health  sonogram  ct scan  surgeri  mammogram  breast carcinoma  breast cancer  kidney stone  child health  dementia  brain tumor  colon cancer  atelectasi  stroke  sleep  hysterosalpingogram  transvagin ultrasound  thoracentesi  deep venous thrombosi,nan,dr  dang amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  dang amaz doctor #nationaldoctorsday2015 #virtualflower1,3.0,radiolog,372,torn meniscus  orthoped surgeri  cartilag  mri  magnet reson imag,done knee mri come back negat patient still problem mri miss medial meniscus tear pleas explain
possibl could someth benign sort vitreous debri gotten visual axi could new blood new tear somewher  consid get urgent evalu safe ,1314581,0,696235,12404997,390,tulan univers school medicin  la,8years,"[10003512, 10056744, 11447928, 10013908, 11193644, 10530715, 10000408, 10049933, 10014627, 10003048, 10004724, 10014642, 10014088, 11387377, 10005184, 10013299, 11125645, 10000305, 10005507, 11079326]","113,734",diabet retinopathi  retin surgeri  age relat macular degener  retin vein occlus  retin detach surgeri,retin surgeri  diabet retinopathi  macular degener  retin vascular diseas ,excel doctor   high recommend ,,retin surgeri,55,floater  detach retina  retin detach  retin detach surgeri  retina  surgeri  eye health  ophthalmolog,see new floater eye retin detach surgeri   extrem worri
wait sometim increas light get caus pseudo droop lid adapt equal time  surgeri make equal alway done  dont hurri incid condit drop enorm modern cataract surgeri ,785849,2,69880,11365763,959,univers michigan,44years,"[10000408, 10014642, 10000414, 11202683, 11205260, 12384496, 11434050, 10004728, 10014431, 12670792, 11184189, 11913794, 11192723, 11200893, 10027810, 11203496, 7028040, 7012693, 7020218, 10044689]","978,215",dri eye  grave diseas,privat practic sinc 1975  area expertis patient problem eyelid malposit  thryoid eye diseas dri eye  treat entir patient eye ,great job  thank,3.0,ophthalmolog,319,cataract  surgeri  laparoscop surgeri  cataract surgeri  eye health,cataract surgeri month ago  oper  eye look smaller one    make eye normal
 agre doctor becker due eyelid appear  refer pupil  could match eye surgeri perform  could due chang pupil surgeri also  may persist  ask doctor ,270836,2,69880,10055629,"3,053",univers nebraska colleg medicin  ne,22years,"[11447928, 11193644, 10014592, 11188319, 12770019, 10006193, 10019047, 10055089, 11184711, 12381652, 12543253, 10000414, 11387377, 12229824, 10049933, 10073610, 10011426, 12324491, 10055629, 11080084]","2,737,945",cataract  cataract surgeri  glaucoma  dri eye  ophthalmolog  cataract remov  retin disord  eyelid surgeri  corneal opac,medic profil michael ham    fac board certifi nativ nebraska  dr  ham graduat univers nebraska  omaha 1990 medic center 1994  medic student  dr  ham provid care univers arizona medic center communiti hospit clinic beliz  central america  serv internship receiv specialti train ophthalmolog alton ochsner medic foundat new orlean  time  studi five differ clinic hospit 22 differ physician  receiv comprehens train avail advanc technolog techniqu  dr  ham  boardcertifi surgeon  perform varieti eye surgeri laser treatment includ instant vision tm cataract surgeri  glaucoma surgeri  laser treatment diabet retinopathi blepharoplasti relat plastic eye surgeri  date  perform 12  000 cataract 1 000 blepharoplasti surgeri  perfect techniqu allow complet cataract surgeri 5 minut  industri standard approxim 14 minut  5minut instant vision   cataract surgeri help reduc risk complic acceler recoveri  patient dr  ham   cataract procedur return normal activ day surgeri  medic director kokopelli eye institut  dr  ham commit stay abreast latest chang ophthalm eye care surgeri  institut dedic expand knowledg eye care issu educ direct healthcar profession communiti larg  support triciti communiti  provid human financi resourc local caus chariti  also donat time staff medic clinic locat bay island utila hondura  dr  ham select one america   top ophthalmologist research council america  member american academi ophthalmolog  american medic associ  american colleg surgeon arizona medic associ  dr  ham licens physician arizona  alabama louisiana ,great ophthalmologist knowledg eye surgeri  eye medicin  mani area medicin also  give excel answer  great resourc health tap  high recommend   great doctor  consist give thought  insight expert advic   high recommend,7.0,ophthalmolog,"1,020",cataract  surgeri  laparoscop surgeri  cataract surgeri  eye health,cataract surgeri month ago  oper  eye look smaller one    make eye normal
side effect med common eyedrop particular steroid drop given cataract surgeri make eyelid bit droopi  usual  lid return normal shape month two stop drop  doesnt  check back oper surgeon ,127158,2,69880,10056466,312,weill cornel medic colleg cornel univers  ny,36years,"[10027730, 10004464, 12777885, 11379479, 10006041, 10056789, 7045481, 7462493, 7465478, 7388891, 7511347, 7633414, 7675801, 9206262, 9206242, 9206245, 9015077, 9206244, 9206243, 7407103]","86,856",vision  loss vision  eye infect,nan,dr  speck amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  speck amaz doctor #nationaldoctorsday2015 #virtualflower1,,ophthalmolog,143,cataract  surgeri  laparoscop surgeri  cataract surgeri  eye health,cataract surgeri month ago  oper  eye look smaller one    make eye normal
droopi lid like eye smaller  less open droopi  wait least 6 month  evalu eye surgeon oculoplast surgeon  usual issu eye cataract surgeri match   ptosi droopi lid happen cataract surgeri necessarili serious  patient  get evalu ,97632,11,69880,10008529,325,washington univers school medicin  mo,29years,"[10003218, 10007201, 10005465, 10004481, 10006193, 10009178, 10014628, 10014560, 10004470, 20535081, 10004445, 10044299, 10004615, 10025100, 11184189, 10005541, 10015581, 10004453, 11146683]","115,105",ophthalmolog  cataract  macular degener  open angl glaucoma  diabet eye problem,nan,dr  becker amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  becker amaz doctor #nationaldoctorsday2015 #virtualflower1,,ophthalmolog,153,cataract  surgeri  laparoscop surgeri  cataract surgeri  eye health,cataract surgeri month ago  oper  eye look smaller one    make eye normal
10 sign get inform http:  www  alz org nation document checklist_10sign pdf ,1060945,1,702805,11501635,944,charl univers pragu faculti medicin  czech republ czechoslovak academi scienc,56years,"[11447928, 11889558, 11682263, 11060227, 11202683, 11139349, 10000365, 10003690, 10523582, 11089061, 10070332, 12456528, 12069605, 12666192]","668,826",alzheim diseas  palliat care  hospit  hospic care  behavior problem,current courtesi full professor school age studi  univers south florida  tampa  fl  visit professor 3rd medic faculti  charl univers  pragu  czech republ adjunct professor univers western sydney ,dr  volic amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  volic amaz doctor #nationaldoctorsday2015 #virtualflower1,2.0,geriatr psychiatri,309,depress  alzheim diseas  memori loss  amnesia  memori,warn sign alzheim diseas
