answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
get biopsi see gynocologist get correct diagnosi treatment  may abl biopsi remov visit ,1694683,1,1237393,11092583,"2,134",meharri medic colleg,35years,"[10056744, 10038441, 11946179, 7553169, 10064429, 10014441, 12229824, 10052353, 10050211, 11080084, 10014642, 10005276, 10055439, 10049933, 10055089, 10014830, 10014088, 10064692, 10027730, 10014344]","3,836,866",pimpl  acn  liposuct  chemic laser treatment melasma  topic medic laser treatment  dermatolog  cosmet surgeri,help patient cosmet skin bodi tighten skin liposuct unwant  fat  reduc cellulit laser well get rid sun damag brown spot  excel weight loss  help patient antiag  use botox  dermal filler ,high  profession internist  person known year well regard patient  impecc credenti communiti  frat lcl asset th care patient,12.0,intern medicin,803,pimpl  std  sexual transmit infect  sexual transmit diseas  valison  lotrimin  clotrimazol  celeston  betamethason,21yo femal  std free  small pimpl like sore lower right vulva  prescrib clotrimazol betamethason  2 month chang
mani possibl caus pain    lump    may include: boni overgrowth  soft tissu mass  ganglion  fibroma  cyst  evalu profession get right diagnosi ,1697363,1,1238576,11499250,"7,693",new york colleg podiatr medicin,17years,"[7553169, 11080084, 10013908, 10056546, 10073610, 11387377, 10005496, 10056744, 10000610, 10070856, 11092579, 10014724, 10002907, 10057041, 10011913, 10000041, 12229824, 12324491, 10058367, 10005276]","14,303,318",podiatri  foot care  sprain  neuropathi  foot ankl injuri  diabet foot  diabet neuropathi  surgeri  educ  broken foot  foot ulcer  hammer toe  wound  orthoped brace  foot surgeri  hammerto correct  osteomyel  bunion repair,dr  payam rafat podiatr surgeon privat practic mount vernon  ny  podiatr attend assist train podiatr surgic resid montefior mount vernon hospit  montefior new rochell hospit  addit  provid podiatr servic yonker communiti health center  dr  rafat certifi clinic hyperbar medicin  diagnost ultrasound technolog  endoscop plantar fasciotomi  diplom american board multipl specialti podiatri  lectur local  nation intern present sever scientif poster  achiev  healthtap recogn top podiatrist nation 2013 2014 ,thought  extrem knowledg  great doctor  great human  pleasur abl write recommend   dr  rafat provid excel inform podiatri public via healthtap   dr  raft enjoy practic want share knowledgedav  accur time respons ,19.0,podiatri,"1,713",fibroma  podiatri  foot injuri  calcium,cut foot year ago there hard lump  mayb calcium buildup  may  rest realli realli hurt walk 
sever il    sever condiat caus fever  most infecti diseas  inflamatori condit diseas also caus fever  check symptom pain see doctor ,1702726,0,1244758,12500967,284,univers medic center geneva faculti medicin  switzerland,18years,"[11194676, 11832999, 10054675, 12456431, 35630400, 12456528, 10044388, 12668626, 11207562]","189,171",nan,nan,dr  wuarin amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  wuarin amaz doctor #nationaldoctorsday2015 #virtualflower1,,psychiatri,113,fever  tylenol  naproxen  alev  acetaminophen,ive fever month  11 day w relief alev tylenol  begin hour wake feel terribl  idea
see prolong complaint symptom think would imper get thorough comprehens medic physic examin see what go    good luck thank ,1702717,0,1244758,12355797,666,nova southeastern univers colleg osteopath medicin  fl,25years,"[10000414, 10530715, 11083895, 10045482, 11109271, 12611546, 10005276, 10014299, 11199337, 12346026, 11598777, 11951132, 10006665, 12417822, 11193858, 11151454, 11358727, 12363026, 10047276, 12506516]","361,681",arthriti  muscl cramp,nan,dr  tomasello extrem knowledg physician excel orthopedist  asset healthcar south florida healthtap communiti,,orthoped surgeri,191,fever  tylenol  naproxen  alev  acetaminophen,ive fever month  11 day w relief alev tylenol  begin hour wake feel terribl  idea
tri mad ask md prescrib mandibular advanc devic  mad  comfort wear  help  snore osa  reduc pressur need cpap  perhap consid nasal pillow  also need referr  dentist train sleep disord  would add import elimin caus congest use decongest prior mad use ,330309,2,124785,10531154,"1,668",univers pennsylvania school dental medicin,35years,"[11080084, 10000610, 10057041, 10005107, 10049991, 10007158, 11045923, 10014830, 10003619, 10530715, 11089577, 10003048, 12543253, 10025089, 10011998, 10049935, 10049933, 10005209, 10014033, 11183703]","583,810",tmj syndrom  sleep apnea  sleep  snore  apnea  dentistri  cosmet dentistri  migrain headach  headach,passion creat beauti  healthi smile last  influenc medic wellb relat mouth manag interrel bite problem  tmj  sleep apnea  migrain headach integr  technolog advanc approach  use comput diagnosi treatment,dr  lederman amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  lederman amaz doctor #nationaldoctorsday2015 #virtualflower1,1.0,dentistri,435,snore  apnea  sleep apnea  nasal spray  oxymetazolin  sleep  phenylephrin  snore  continu posit airway pressur  decongest,hubbi alway congest  use nasal spray night despit direct snore loud due sleep apnea  cpap didnt work  advic
oral applianc accord 2006 american academi sleep medicin practic paramet  oral applianc indic use patient mild moder obstruct sleep apnea prefer cpap complet dentist advanc train sleep medicin ,506962,1,124785,10533964,"1,940",univers detroit merci,36years,"[11080084, 11045923, 10014830, 10530715, 11089577, 12543253, 10027730, 10049933, 11183952, 11146675, 10010580, 10004464, 10075023, 11060227, 10014299, 10054675, 11125605, 11159654, 10011828, 12381652]","1,231,117",sleep  tmj syndrom  teeth  snore  sleep apnea  apnea  root canal  oral surgeri  dentistri  tooth pain  dental implant  cleft lip  bone loss  orthodontia,dr  sal aragona dds magd aadsm work patient clinton township  mi sinc 1980  passion sinc day one provid patient highest level dental care person manner  get handl person heartfelt emot dental need along expect coupl complet understand problem treatment choic  give dental care  share  commit profession growth impecc  master academi general dentistri  learn acceler intern valu  passion excel spill teach present case fellow colleagu ,knowledg answer  care patient  great dentist,3.0,dentistri,412,snore  apnea  sleep apnea  nasal spray  oxymetazolin  sleep  phenylephrin  snore  continu posit airway pressur  decongest,hubbi alway congest  use nasal spray night despit direct snore loud due sleep apnea  cpap didnt work  advic
ent dentist would see ent dr  determin extent issu could allergi  deviat septum  lifestyl defici  consid reus cpap  doesnt work  oral mouthpiec may hist best option ,507270,0,124785,11125605,"6,587",univers iowa dental school,39years,"[12838195, 11089577, 10056744, 10004464, 7742792, 10013919, 12324491, 10005091, 10011107, 10038441, 10009095, 10000041, 10013293, 10003048, 10014676, 10530715, 10005811, 10005209, 10027773, 10004448]","6,528,225",tmj syndrom  sleep  headach  dentistri  tooth pain  sleep apnea  exercis  vitamin supplement  dental care  eat healthier  root canal  apnea  dizzi  hypothyroid  numb  exercis  manag tmj  snore  gum diseas  dental cari,http:  www jbassmantmj%2ccom ,high endors dr  jeffrey bassman expert health tap healthtap prime  comment insight educ patient physician  asset healthtap communiti   dr  bassman extrem knowledg dedic dentist  excel answer advic   knowledg   fantast answer quick respons  excel  excel doctor  excel respons question support patient  strong recommend   high recommend dr bassman thank contribut healthtap   knowledg compassion doctor  alway give sound advic ,8.0,dentistri,"2,805",snore  apnea  sleep apnea  nasal spray  oxymetazolin  sleep  phenylephrin  snore  continu posit airway pressur  decongest,hubbi alway congest  use nasal spray night despit direct snore loud due sleep apnea  cpap didnt work  advic
call dentist infect may resist medicin ,1717713,1,1258438,10045189,541,univers north carolina school medicin  nc,20years,"[11374101, 26076779, 11060227, 12647755, 25715293, 10002991, 11841987, 12751651]","212,655",nan,nan,dr  conner amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  conner amaz doctor #nationaldoctorsday2015 #virtualflower1,2.0,famili medicin,137,abscess  numb  tooth abscess  dental abscess  oral surgeri  pain medicin  antibiot  analges  oral maxillofaci surgeri,dentist prescrib antibiot pain med tooth abscess yesterday  today still pain face swollen gum lip numb normal
depend    ovarian cyst best handl ob gyn  symptom improv sometim overthecount medic prescript birth control pill  typic troublesom 2 week period finish ovul  caus discomfort potenti lifethreaten bleed ruptur  dont typic resolv spontan ,1729374,0,1271177,12670703,7,null medic colleg georgia school medicin  ga,6years,[25755965],"27,221",nan,name dr  adam jone  communiti emerg medicin physician  enjoy fast pace er  work great group nurs  paramed  staff  constant challeng emerg medicin bring ,dr  jone amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  jone amaz doctor #nationaldoctorsday2015 #virtualflower1,,emerg medicin,11,abdomin discomfort  abdomin pain  ovarian cyst  belli pain  pain manag  surgeri,hospit 2 day due abdomin pain  doctor told complex 7cm ovarian cyst  go away  need surgeri
number thing   number caus  would want visit dentist first rule possibl dental infect  dentist refer ent sign sinus salivari infect need evalu ,1745304,1,1285692,12682198,54,new york univers school medicin  ny,12years,[12543253],"69,290",dental care  dental cari  dentistri  dental bridg  dental health,graduat honor new york univers  complet resid mt sinai  one top rank hospit us  practic state ny  md  pa  certifi invisalign  oral sedat  implant  laser  etc  award dr  rudner award outstand perform comprehens care ,great doctor  consist give thought  insight expert advic ,,dentistri,22,nan,lump cheek bone  like firm sac  run direct diagon ear mouth deep  could anyth tooth jaw infectio
perspect risk small measur reliabl  claim ive seen diagnost xray caus thousand case cancer year look flaw  also need awar yore expos background radiat constant make far greater amount exposur  dna mutat even quantum fluctuat  still cant manag fear  doctor help ,1747440,0,1287470,10038619,"39,410",northwestern univers feinberg school medicin  il,39years,"[11080084, 10003512, 10056744, 10057041, 11682263, 10038441, 10005107, 10040212, 10049991, 10007158, 11447928, 10009095, 11045923, 10056456, 11158724, 10045171, 10003619, 10049366, 10530715, 11168851]","137,351,056",cancer  acn  human immunodefici virus  nutrit  femal health  child health  breast cancer  male health  vitamin defici  breast carcinoma  pap smear  scar  exercis  anemia  lung cancer  iron defici anemia,human background boardcertif anatom patholog  clinic patholog  ringsid medicin  patholog guy accident creat one first medic site provid inform individu 1990s  headi time handl 2030 question like per day  http:  www pathguy com remain popular site patholog teacher  learner  curious public  chair patholog depart kansa citi univers medicin bioscienc sinc februari 1992  medic school roommat  distinguish radiologist joe panella md  describ loner know doesnt whistl  patholog guy glad see mani colleagu answer public question  keep teammat  love medicin  love humankind ,delight read dr  friedland post  direct advic person clear  hes kind tell like  without waffl   also recogn full well deserv respect  frank  honesti dose wisdom  whether patient  public  peer   knowledg capabl convey thought clear way  uncommon gift empathi ask question  yet answer direct unhesit  pleasur read respons learn  pathologist find refresh convers live  dr  friedland excel physician realli know talk  sincer happi connect healthtap  high recommend dr  friedlander: straightforward excel answer great resourc patient  drs  thank dr  friedland   dr friedland extrem knowledg physician continu give superb advic incred rang medic condit  hi9 answer alway accur  total reliabl  fortun colleagu healthtap   former student dr  friedland say quit brilliant quick often insight help wittic   great love medicin  believ  even greater love teach medicin other   knowledg individu  privileg attend patholog cours medic student kansa citi  mo  appreci contribut educ valu solid core foundat contribut provid ,258.0,patholog,"13,141",cancer  leukemia  lung cancer  ct chest  comput tomographi  ct scan,fear get lukemia lung cancer one chest ct scan one month ago  danger ct scan get cancer 
pain dysfunct tmj tmd issu last awhil  symptom affect ear mani way  may develop ring ear earach  poppinggratingclick heard constant ear roar muffl sound hear loss  better see ent first ear symptom rule ear sourc problem ,2046958,0,1305613,11125605,"6,587",univers iowa dental school,39years,"[12838195, 11089577, 10056744, 10004464, 7742792, 10013919, 12324491, 10005091, 10011107, 10038441, 10009095, 10000041, 10013293, 10003048, 10014676, 10530715, 10005811, 10005209, 10027773, 10004448]","6,528,225",tmj syndrom  sleep  headach  dentistri  tooth pain  sleep apnea  exercis  vitamin supplement  dental care  eat healthier  root canal  apnea  dizzi  hypothyroid  numb  exercis  manag tmj  snore  gum diseas  dental cari,http:  www jbassmantmj%2ccom ,high endors dr  jeffrey bassman expert health tap healthtap prime  comment insight educ patient physician  asset healthtap communiti   dr  bassman extrem knowledg dedic dentist  excel answer advic   knowledg   fantast answer quick respons  excel  excel doctor  excel respons question support patient  strong recommend   high recommend dr bassman thank contribut healthtap   knowledg compassion doctor  alway give sound advic ,8.0,dentistri,"2,805",earach  tmj syndrom,tmj caus ear pain  sore ear littl discomfort front ear  ear pain deep ach  jaw open crook pop  come  goe 
get third opinion usual case experienc endodontist   base either chang dentist endodontist : ,1766725,1,1310336,11359708,"1,422",new york univers colleg dentistri nyu,4years,"[10073610, 12543253, 11387377, 11183952, 10058367, 11109271, 11045923, 12763938, 10075023, 11060227, 12773217, 11359708, 11940386, 11184411, 26122730, 11503678, 11183601, 11184419, 11050044, 12372400]","1,524,483",root canal  oral surgeri  dental implant  child health  cosmet dentistri  teeth,https:  www healthtap com www todaysdentalgroup com,great doctor  consist give thought  insight expert advic ,4.0,dentistri,504,root canal  endodont,endodontist say dont need root canal  dentist say   pain sensit cold tooth   
check sometim tooth becom coldsensit hit hard bite  dds check way bite  involv tooth seem like high,1766594,1,1310336,11602201,715,creighton univers school dentistri,25years,"[11080084, 10014428, 11183952, 11125605, 11775371, 11885554, 20596297, 11184184, 12292890, 11089553, 11168702, 11185472, 11574256, 12242507, 12067696, 11184668, 11602201, 11878035]","556,537",gum diseas  gingiv  inflamm gum  periodont  dental care  dental health  bone loss  dental implant,nan,expert advic patient medic comorbid requir periodont procedur   great doctor  consist give thought  insight expert advic ,,periodont,230,root canal  endodont,endodontist say dont need root canal  dentist say   pain sensit cold tooth   
cirrhosi caus mani situat alcohol hepat lead cirrhosi uncommon  fatal situat  need follow physician order  benefit rehab stop drink drug  continu drink alcohol cirrhosi fatal combin  immedi stop use drink need help help stop ,1786391,0,1331973,10023189,6,univers kentucki colleg medicin  ky,34years,"[10040350, 10014428, 11158514, 12704744, 10038794, 12702202, 10004194, 12313699]","51,886",nan,name dr thoma buehner  certifi hiv aid specialist  also treat patient hepat c  began work field 1990 san diego  current live palm spring  passion work  give kind care would expect receiv patient  also medic director drug alcohol treatment center san diego 6 year certifi american colleg addict medicin prescrib buprenorphin suboxon treatment opiat withdraw ,dr  buehner amaz doctor #nationaldoctorsday2015 #virtualflower1  dr  buehner amaz doctor #nationaldoctorsday2015 #virtualflower1,,infecti diseas,16,cirrhosi liver  cancer  liver cancer  hospic,sister got diagnos liver cirrhosi year drink abus prescript medic   alway lead liver cancer
